arch,model,n_batch,n_read,n,d_d1,n_word,p,d_cnn1,d_cnn2,d_d3,n_class,d_emb1,d_d2,k2,k1,n_params,gb,elapsed,end,start,epoch
/cpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,7.78447151184082,1517002323.8819351,1517002316.0974636,6
/cpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,7.775463581085205,1517002331.6583996,1517002323.882936,7
/cpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,7.78347110748291,1517002339.4418707,1517002331.6583996,8
/cpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,7.9396209716796875,1517002347.3824923,1517002339.4428713,9
/cpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,7.8205060958862305,1517002355.2029984,1517002347.3824923,10
/cpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,7.849553108215332,1517002363.0525515,1517002355.2029984,11
/cpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,7.826512098312378,1517002370.8790636,1517002363.0525515,12
/cpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,7.84553074836731,1517002378.7245944,1517002370.8790636,13
/cpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,7.834519863128662,1517002386.5591142,1517002378.7245944,14
/cpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,7.925607442855835,1517002394.4847217,1517002386.5591142,15
/cpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,7.834519624710083,1517002402.3192413,1517002394.4847217,16
/cpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,7.732422113418579,1517002410.0516634,1517002402.3192413,17
/cpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,7.787474632263184,1517002417.840139,1517002410.0526643,18
/cpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,8.02570366859436,1517002425.8658426,1517002417.840139,19
/gpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,0.9479105472564697,1517002260.5579526,1517002259.610042,0
/gpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,0.41037750244140625,1517002260.9693348,1517002260.5589573,1
/gpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,0.4113960266113281,1517002261.3807309,1517002260.9693348,2
/gpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,0.4163992404937744,1517002261.79713,1517002261.3807309,3
/gpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,0.4094223976135254,1517002262.2065525,1517002261.79713,4
/gpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,0.411365270614624,1517002262.6179178,1517002262.2065525,5
/gpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,0.4113948345184326,1517002263.0293126,1517002262.6179178,6
/gpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,0.4113936424255371,1517002263.4417076,1517002263.030314,7
/gpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,0.41339707374572754,1517002263.8551047,1517002263.4417076,8
/gpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,0.4123966693878174,1517002264.2675014,1517002263.8551047,9
/gpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,0.41541457176208496,1517002264.682916,1517002264.2675014,10
/gpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,0.41439008712768555,1517002265.097306,1517002264.682916,11
/gpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,0.413388729095459,1517002265.5106947,1517002265.097306,12
/gpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,0.4113945960998535,1517002265.9220893,1517002265.5106947,13
/gpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,0.41844797134399414,1517002266.3405373,1517002265.9220893,14
/gpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,0.41149401664733887,1517002266.7520313,1517002266.3405373,15
/gpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,0.4094109535217285,1517002267.1614423,1517002266.7520313,16
/gpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,0.4163947105407715,1517002267.577837,1517002267.1614423,17
/gpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,0.41138219833374023,1517002267.9892192,1517002267.577837,18
/gpu:0,m4,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21017509,5.246622562408447,0.4123961925506592,1517002268.4016154,1517002267.9892192,19
/cpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,8.243900299072266,1517002443.8305295,1517002435.5866292,0
/cpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,7.787474870681763,1517002451.6180043,1517002443.8305295,1
/cpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,7.879563331604004,1517002459.4985688,1517002451.6190054,2
/cpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,7.79047703742981,1517002467.2890458,1517002459.4985688,3
/cpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,7.835521221160889,1517002475.124567,1517002467.2890458,4
/cpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,7.791479110717773,1517002482.9160461,1517002475.124567,5
/cpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,7.787474155426025,1517002490.7035203,1517002482.9160461,6
/cpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,7.7814695835113525,1517002498.48499,1517002490.7035203,7
/cpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,7.797484397888184,1517002506.2824743,1517002498.48499,8
/cpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,7.779467344284058,1517002514.0619416,1517002506.2824743,9
/cpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,7.790477991104126,1517002521.8524196,1517002514.0619416,10
/cpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,7.844528675079346,1517002529.6969483,1517002521.8524196,11
/cpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,7.841526508331299,1517002537.5384748,1517002529.6969483,12
/cpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,7.7224133014678955,1517002545.260888,1517002537.5384748,13
/cpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,7.8285136222839355,1517002553.0894017,1517002545.260888,14
/cpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,7.858543157577515,1517002560.9479449,1517002553.0894017,15
/cpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,7.83051609992981,1517002568.778461,1517002560.9479449,16
/cpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,7.791478633880615,1517002576.5699396,1517002568.778461,17
/cpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,7.819505214691162,1517002584.3894448,1517002576.5699396,18
/cpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,7.78847599029541,1517002592.1779208,1517002584.3894448,19
/gpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,0.8388047218322754,1517002427.2381716,1517002426.3993669,0
/gpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,0.41237926483154297,1517002427.651556,1517002427.2391768,1
/gpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,0.4143984317779541,1517002428.0659544,1517002427.651556,2
/gpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,0.41345715522766113,1517002428.4794116,1517002428.0659544,3
/gpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,0.4113955497741699,1517002428.8918078,1517002428.4804122,4
/gpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,0.41565561294555664,1517002429.3074634,1517002428.8918078,5
/gpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,0.41341376304626465,1517002429.7208772,1517002429.3074634,6
/gpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,0.4154477119445801,1517002430.136325,1517002429.7208772,7
/gpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,0.41144227981567383,1517002430.5477672,1517002430.136325,8
/gpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,0.4143848419189453,1517002430.963153,1517002430.548768,9
/gpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,0.41341209411621094,1517002431.376565,1517002430.963153,10
/gpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,0.41240692138671875,1517002431.788972,1517002431.376565,11
/gpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,0.41541099548339844,1517002432.204383,1517002431.788972,12
/gpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,0.4164140224456787,1517002432.620797,1517002432.204383,13
/gpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,0.4193766117095947,1517002433.0401735,1517002432.620797,14
/gpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,0.41239476203918457,1517002433.4525683,1517002433.0401735,15
/gpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,0.42340779304504395,1517002433.875976,1517002433.4525683,16
/gpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,0.4103970527648926,1517002434.2863731,1517002433.875976,17
/gpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,0.413409948348999,1517002434.699783,1517002434.2863731,18
/gpu:0,m5,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21025445,5.248514652252197,0.411376953125,1517002435.11116,1517002434.699783,19
/cpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,8.321975469589233,1517002610.4010415,1517002602.079066,0
/cpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,7.743433237075806,1517002618.145476,1517002610.4020429,1
/cpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,7.7264158725738525,1517002625.871892,1517002618.145476,2
/cpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,7.911593437194824,1517002633.7834854,1517002625.871892,3
/cpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,7.748437166213989,1517002641.5319226,1517002633.7834854,4
/cpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,7.725415229797363,1517002649.2573378,1517002641.5319226,5
/cpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,7.72841739654541,1517002656.9867573,1517002649.25834,6
/cpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,7.817503213882446,1517002664.8042605,1517002656.9867573,7
/cpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,7.8225085735321045,1517002672.626769,1517002664.8042605,8
/cpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,7.771459579467773,1517002680.3982286,1517002672.626769,9
/cpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,7.7944817543029785,1517002688.1927104,1517002680.3982286,10
/cpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,7.8124988079071045,1517002696.0052092,1517002688.1927104,11
/cpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,7.811498165130615,1517002703.8167074,1517002696.0052092,12
/cpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,7.858542203903198,1517002711.6752496,1517002703.8167074,13
/cpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,7.780468225479126,1517002719.4557178,1517002711.6752496,14
/cpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,7.841526985168457,1517002727.2982457,1517002719.4567187,15
/cpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,7.941622257232666,1517002735.239868,1517002727.2982457,16
/cpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,7.889573335647583,1517002743.1294413,1517002735.239868,17
/cpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,7.812498569488525,1517002750.9419398,1517002743.1294413,18
/cpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,7.791478395462036,1517002758.7334182,1517002750.9419398,19
/gpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,0.8728373050689697,1517002593.5983005,1517002592.7254632,0
/gpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,0.42238879203796387,1517002594.02169,1517002593.599301,1
/gpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,0.41840291023254395,1517002594.4410942,1517002594.0226912,2
/gpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,0.4214651584625244,1517002594.8625593,1517002594.4410942,3
/gpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,0.41843366622924805,1517002595.280993,1517002594.8625593,4
/gpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,0.41839075088500977,1517002595.6993837,1517002595.280993,5
/gpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,0.4194142818450928,1517002596.118798,1517002595.6993837,6
/gpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,0.4183840751647949,1517002596.537182,1517002596.118798,7
/gpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,0.4174013137817383,1517002596.9545834,1517002596.537182,8
/gpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,0.41840100288391113,1517002597.3729844,1517002596.9545834,9
/gpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,0.41756534576416016,1517002597.7905498,1517002597.3729844,10
/gpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,0.4186673164367676,1517002598.209217,1517002597.7905498,11
/gpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,0.41944217681884766,1517002598.6286592,1517002598.209217,12
/gpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,0.4224052429199219,1517002599.0510645,1517002598.6286592,13
/gpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,0.41941189765930176,1517002599.4704764,1517002599.0510645,14
/gpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,0.41941332817077637,1517002599.8898897,1517002599.4704764,15
/gpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,0.4194037914276123,1517002600.3092935,1517002599.8898897,16
/gpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,0.4194033145904541,1517002600.7286968,1517002600.3092935,17
/gpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,0.4214205741882324,1517002601.1501174,1517002600.7286968,18
/gpu:0,m6,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21027365,5.248972415924072,0.42345166206359863,1517002601.573569,1517002601.1501174,19
/cpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,10.733285665512085,1517002782.588767,1517002771.8554814,0
/cpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,10.07967495918274,1517002792.668442,1517002782.588767,1
/cpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,10.066662788391113,1517002802.7351048,1517002792.668442,2
/cpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,10.179770708084106,1517002812.9148755,1517002802.7351048,3
/cpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,10.236825466156006,1517002823.151701,1517002812.9148755,4
/cpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,10.055652141571045,1517002833.2083547,1517002823.1527026,5
/cpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,10.22981858253479,1517002843.4381733,1517002833.2083547,6
/cpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,10.157749652862549,1517002853.595923,1517002843.4381733,7
/cpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,10.005604028701782,1517002863.601527,1517002853.595923,8
/cpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,10.026624202728271,1517002873.6281512,1517002863.601527,9
/cpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,9.997596025466919,1517002883.6257472,1517002873.6281512,10
/cpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,10.05965518951416,1517002893.6854024,1517002883.6257472,11
/cpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,10.003602504730225,1517002903.689005,1517002893.6854024,12
/cpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,9.995594024658203,1517002913.684599,1517002903.689005,13
/cpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,10.111705541610718,1517002923.7973058,1517002913.6856003,14
/cpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,9.993592023849487,1517002933.7908978,1517002923.7973058,15
/cpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,10.095690250396729,1517002943.886588,1517002933.7908978,16
/cpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,10.127721309661865,1517002954.0143094,1517002943.886588,17
/cpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,10.059655666351318,1517002964.074966,1517002954.0153103,18
/cpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,10.09969425201416,1517002974.1746602,1517002964.074966,19
/gpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,1.1921319961547852,1517002760.564176,1517002759.372044,0
/gpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,0.5615866184234619,1517002761.1257627,1517002760.564176,1
/gpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,0.5595419406890869,1517002761.6853046,1517002761.1257627,2
/gpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,0.5625691413879395,1517002762.2478738,1517002761.6853046,3
/gpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,0.5605885982513428,1517002762.8084624,1517002762.2478738,4
/gpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,0.5605287551879883,1517002763.3689911,1517002762.8084624,5
/gpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,0.5605378150939941,1517002763.929529,1517002763.3689911,6
/gpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,0.5595996379852295,1517002764.4891286,1517002763.929529,7
/gpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,0.5625386238098145,1517002765.0516672,1517002764.4891286,8
/gpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,0.5707316398620605,1517002765.6223989,1517002765.0516672,9
/gpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,0.5645411014556885,1517002766.1879408,1517002765.6233997,10
/gpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,0.5605511665344238,1517002766.748492,1517002766.1879408,11
/gpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,0.5605554580688477,1517002767.3100753,1517002766.7495198,12
/gpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,0.5635371208190918,1517002767.8736124,1517002767.3100753,13
/gpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,0.5645313262939453,1517002768.4381437,1517002767.8736124,14
/gpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,0.5575430393218994,1517002768.9956868,1517002768.4381437,15
/gpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,0.560570478439331,1517002769.5562572,1517002768.9956868,16
/gpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,0.5665528774261475,1517002770.1228101,1517002769.5562572,17
/gpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,0.5595293045043945,1517002770.6823394,1517002770.1228101,18
/gpu:0,m7,64,40,500,128,257,1280,32,32,32,5,128,64,3,3,21030469,5.3278374671936035,0.5615386962890625,1517002771.2438781,1517002770.6823394,19
/cpu:0,m1,32,40,500,128,257,1280,32,32,32,5,128,64,3,3,83919749,10.160905122756958,22.393482446670532,1517003020.3372533,1517002997.943771,0
/cpu:0,m1,32,40,500,128,257,1280,32,32,32,5,128,64,3,3,83919749,10.160905122756958,21.28943419456482,1517003041.6266875,1517003020.3372533,1
/cpu:0,m1,32,40,500,128,257,1280,32,32,32,5,128,64,3,3,83919749,10.160905122756958,20.99815583229065,1517003062.6248434,1517003041.6266875,2
/cpu:0,m1,32,40,500,128,257,1280,32,32,32,5,128,64,3,3,83919749,10.160905122756958,21.266412019729614,1517003083.8912554,1517003062.6248434,3
/cpu:0,m1,32,40,500,128,257,1280,32,32,32,5,128,64,3,3,83919749,10.160905122756958,21.25840473175049,1517003105.14966,1517003083.8912554,4
/cpu:0,m1,32,40,500,128,257,1280,32,32,32,5,128,64,3,3,83919749,10.160905122756958,21.182331800460815,1517003126.331992,1517003105.14966,5
/cpu:0,m1,32,40,500,128,257,1280,32,32,32,5,128,64,3,3,83919749,10.160905122756958,21.22036838531494,1517003147.5523603,1517003126.331992,6
/cpu:0,m1,32,40,500,128,257,1280,32,32,32,5,128,64,3,3,83919749,10.160905122756958,21.320464849472046,1517003168.8728251,1517003147.5523603,7
/cpu:0,m1,32,40,500,128,257,1280,32,32,32,5,128,64,3,3,83919749,10.160905122756958,21.207355499267578,1517003190.0801806,1517003168.8728251,8
/cpu:0,m1,32,40,500,128,257,1280,32,32,32,5,128,64,3,3,83919749,10.160905122756958,21.32446789741516,1517003211.4046485,1517003190.0801806,9
/cpu:0,m1,32,40,500,128,257,1280,32,32,32,5,128,64,3,3,83919749,10.160905122756958,21.173322677612305,1517003232.5779712,1517003211.4046485,10
/cpu:0,m1,32,40,500,128,257,1280,32,32,32,5,128,64,3,3,83919749,10.160905122756958,21.21736788749695,1517003253.795339,1517003232.5779712,11
/cpu:0,m1,32,40,500,128,257,1280,32,32,32,5,128,64,3,3,83919749,10.160905122756958,21.182835340499878,1517003274.9791746,1517003253.7963393,12
/cpu:0,m1,32,40,500,128,257,1280,32,32,32,5,128,64,3,3,83919749,10.160905122756958,21.189321279525757,1517003296.1695135,1517003274.9801922,13
/cpu:0,m1,32,40,500,128,257,1280,32,32,32,5,128,64,3,3,83919749,10.160905122756958,21.1953444480896,1517003317.365859,1517003296.1705146,14
/cpu:0,m1,32,40,500,128,257,1280,32,32,32,5,128,64,3,3,83919749,10.160905122756958,21.336479425430298,1517003338.7023385,1517003317.365859,15
/cpu:0,m1,32,40,500,128,257,1280,32,32,32,5,128,64,3,3,83919749,10.160905122756958,21.425565242767334,1517003360.1279037,1517003338.7023385,16
/cpu:0,m1,32,40,500,128,257,1280,32,32,32,5,128,64,3,3,83919749,10.160905122756958,21.115266799926758,1517003381.2431705,1517003360.1279037,17
/cpu:0,m1,32,40,500,128,257,1280,32,32,32,5,128,64,3,3,83919749,10.160905122756958,21.218366384506226,1517003402.461537,1517003381.2431705,18
/cpu:0,m1,32,40,500,128,257,1280,32,32,32,5,128,64,3,3,83919749,10.160905122756958,21.18433403968811,1517003423.645871,1517003402.461537,19
/gpu:0,m1,32,40,500,128,257,1280,32,32,32,5,128,64,3,3,83919749,10.160905122756958,1.9618480205535889,1517002976.5399306,1517002974.5780826,0
